employee_id,employee_number,country,state,city,office_site,office_type,age,age_band,gender,atsi_identification,department,job_role,job_level,highest_education,years_at_company,hire_year,years_in_current_role,years_since_last_promotion,years_with_current_manager,training_sessions_last_year,flexible_work,absence_days,inclusion_index,wellbeing_index,development_index,work_life_balance,job_satisfaction,performance_rating,sdg_score,base_salary_aud,oncosts_aud,super_aud,hired_flag,terminated_flag,active_employee,attrition,employee_status,termination_reason,total_employment_cost_aud,is_terminated,is_active,sdg_band,performance_band,satisfaction_band,wellbeing_band,promotion_delay_band,tenure_band,comparable_role_group,retention_risk_segment,high_value_at_risk,hq_branch_group,sdg_score_recalculated,sdg_score_match
E100081,244006,Australia,South Australia,Adelaide,Adelaide Branch,Branch,51,45-54,Male,No,Corporate Services,Payroll Officer,1,Associate Degree,4,2022,0,1,1,3,Yes,6,4,2,4,3,2,1,3,107500,19350,12900,1,0,1,No,Active,,139750,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Corporate Services | Payroll Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101230,242861,Australia,Queensland,Brisbane,Brisbane Branch,Branch,63,55-65,Female,No,Sales,Sales Representative,2,Masters,20,2006,20,0,17,4,No,10,3,4,4,1,3,4,3,127900,23022,15348,1,1,0,Yes,Terminated,Family/Carer Responsibilities,166270,1,0,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101440,986980,Australia,Queensland,Brisbane,Brisbane Branch,Branch,40,35-44,Female,Yes,Sales,Sales Representative,2,Doctorate,1,2025,0,1,0,3,No,9,5,5,5,5,4,3,5,120300,21654,14436,1,1,0,Yes,Terminated,Poor Performance,156390,1,0,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,5,Match
E101618,783176,Australia,Queensland,Brisbane,Brisbane Branch,Branch,31,25-34,Male,No,Sales,Sales Representative,2,Bachelors,9,2017,5,2,8,5,No,11,3,3,3,4,2,3,3,112200,20196,13464,1,0,1,No,Active,,145860,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101666,433714,Australia,Queensland,Brisbane,Brisbane Branch,Branch,29,25-34,Female,No,Sales,Sales Representative,2,Masters,8,2018,2,2,3,4,No,7,5,4,4,1,4,4,4,107200,19296,12864,1,1,0,Yes,Terminated,Restructure/Redundancy,139360,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E101681,874098,Australia,Queensland,Brisbane,Brisbane Branch,Branch,41,35-44,Male,No,Sales,Sales Representative,2,Bachelors,9,2017,7,0,0,1,Yes,0,3,3,4,4,3,2,3,99500,17910,11940,1,0,1,No,Active,,129350,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101705,455167,Australia,Queensland,Brisbane,Brisbane Branch,Branch,46,45-54,Female,No,Sales,Sales Representative,2,Masters,8,2018,8,0,5,1,Yes,5,3,3,3,5,3,5,4,136600,24588,16392,1,1,0,Yes,Terminated,Career Change,177580,1,0,High SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E101742,387081,Australia,Queensland,Brisbane,Brisbane Branch,Branch,36,35-44,Male,No,Sales,Sales Representative,2,Masters,5,2021,5,0,1,4,No,7,3,4,3,3,2,2,3,117800,21204,14136,1,0,1,No,Active,,153140,0,1,Moderate SDG,Low Performer,Low Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101808,979982,Australia,Queensland,Brisbane,Brisbane Branch,Branch,43,35-44,Female,No,Sales,Sales Representative,2,Masters,1,2025,0,1,1,3,Yes,9,4,1,4,3,2,3,2,104200,18756,12504,1,0,1,No,Active,,135460,0,1,Low SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Mismatch
E102099,961007,Australia,Queensland,Brisbane,Brisbane Branch,Branch,47,45-54,Male,No,Sales,Sales Representative,2,Masters,5,2021,3,2,5,1,No,8,1,5,4,3,3,2,3,144600,26028,17352,1,0,1,No,Active,,187980,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102157,475080,Australia,Queensland,Brisbane,Brisbane Branch,Branch,65,55-65,Male,No,Sales,Sales Representative,2,Bachelors,8,2018,7,0,2,3,Yes,9,3,5,4,3,3,3,4,119100,21438,14292,1,0,1,No,Active,,154830,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E102260,993263,Australia,Queensland,Brisbane,Brisbane Branch,Branch,50,45-54,Male,No,Sales,Sales Representative,2,Masters,5,2021,4,1,3,3,Yes,10,4,2,4,5,3,1,3,153100,27558,18372,1,0,1,No,Active,,199030,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102499,998918,Australia,Queensland,Brisbane,Brisbane Branch,Branch,46,45-54,Male,No,Sales,Sales Representative,2,Bachelors,6,2020,0,1,1,2,Yes,1,5,4,3,4,3,1,4,129600,23328,15552,1,0,1,No,Active,,168480,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E102558,204563,Australia,Queensland,Brisbane,Brisbane Branch,Branch,53,45-54,Female,Yes,Sales,Sales Representative,2,Doctorate,7,2019,5,0,3,3,Yes,4,5,4,4,5,4,5,5,144500,26010,17340,1,0,1,No,Active,,187850,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E102688,784883,Australia,Queensland,Brisbane,Brisbane Branch,Branch,37,35-44,Male,No,Sales,Sales Representative,2,Bachelors,15,2011,3,8,13,2,Yes,12,4,4,2,4,3,3,3,151900,27342,18228,1,1,0,Yes,Terminated,Poor Performance,197470,1,0,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102776,857852,Australia,Queensland,Brisbane,Brisbane Branch,Branch,33,25-34,Female,Yes,Sales,Sales Representative,2,Doctorate,6,2020,2,0,1,4,No,11,3,5,5,3,5,5,5,139300,25074,16716,1,0,1,No,Active,,181090,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E102865,486521,Australia,Queensland,Brisbane,Brisbane Branch,Branch,37,35-44,Male,No,Sales,Sales Representative,2,Masters,7,2019,4,0,4,3,No,11,4,3,1,4,3,3,3,133300,23994,15996,1,0,1,No,Active,,173290,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,3,Match
E102961,462134,Australia,Queensland,Brisbane,Brisbane Branch,Branch,55,55-65,Female,Yes,Sales,Sales Representative,2,Masters,1,2025,0,0,0,1,No,8,5,5,2,5,5,5,5,157100,28278,18852,1,0,1,No,Active,,204230,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E103734,484106,Australia,Queensland,Brisbane,Brisbane Branch,Branch,39,35-44,Male,No,Sales,Sales Representative,2,Doctorate,11,2015,7,2,7,2,Yes,0,4,5,3,5,3,2,4,148100,26658,17772,1,0,1,No,Active,,192530,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,10+ Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E103784,852772,Australia,Queensland,Brisbane,Brisbane Branch,Branch,49,45-54,Female,No,Sales,Sales Representative,2,Doctorate,5,2021,1,2,5,2,No,13,3,5,5,4,4,4,4,134200,24156,16104,1,1,0,Yes,Terminated,Family/Carer Responsibilities,174460,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Sales Representative | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100255,652698,Australia,Queensland,Brisbane,Brisbane Branch,Branch,28,25-34,Male,No,Sales,Account Executive,3,Bachelors,7,2019,2,2,7,2,Yes,8,5,4,5,3,3,1,4,131000,23580,15720,1,0,1,No,Active,,170300,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E100356,249543,Australia,Queensland,Brisbane,Brisbane Branch,Branch,40,35-44,Female,No,Sales,Account Executive,3,Masters,6,2020,3,3,0,4,No,9,2,3,1,4,2,3,2,164700,29646,19764,1,0,1,No,Active,,214110,0,1,Low SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,2,Match
E100384,924320,Australia,Queensland,Brisbane,Brisbane Branch,Branch,32,25-34,Male,No,Sales,Account Executive,3,Doctorate,11,2015,10,0,5,3,No,5,5,3,4,3,3,2,4,204200,36756,24504,1,0,1,No,Active,,265460,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E100399,755443,Australia,Queensland,Brisbane,Brisbane Branch,Branch,48,45-54,Female,No,Sales,Account Executive,3,Bachelors,6,2020,6,0,1,3,No,4,5,4,5,3,4,5,4,142500,25650,17100,1,0,1,No,Active,,185250,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,5,Mismatch
E100405,816189,Australia,Queensland,Brisbane,Brisbane Branch,Branch,32,25-34,Male,No,Sales,Account Executive,3,Masters,4,2022,2,0,4,3,Yes,0,3,5,4,5,4,3,4,110000,19800,13200,1,1,0,Yes,Terminated,Career Change,143000,1,0,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E100446,583710,Australia,Queensland,Brisbane,Brisbane Branch,Branch,41,35-44,Male,No,Sales,Account Executive,3,Bachelors,15,2011,11,0,0,2,Yes,15,4,4,3,3,3,3,4,171500,30870,20580,1,0,1,No,Active,,222950,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E100569,722423,Australia,Queensland,Brisbane,Brisbane Branch,Branch,63,55-65,Female,Yes,Sales,Account Executive,3,Masters,3,2023,0,1,1,2,No,6,5,5,3,5,5,4,5,172400,31032,20688,1,0,1,No,Active,,224120,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,5,Match
E100685,530182,Australia,Queensland,Brisbane,Brisbane Branch,Branch,61,55-65,Male,Yes,Sales,Account Executive,3,Masters,3,2023,2,1,2,4,Yes,8,2,5,5,2,3,3,3,182500,32850,21900,1,0,1,No,Active,,237250,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E100703,561570,Australia,Queensland,Brisbane,Brisbane Branch,Branch,47,45-54,Male,No,Sales,Account Executive,3,Bachelors,4,2022,1,3,1,2,Yes,14,3,2,1,2,2,3,3,168600,30348,20232,1,1,0,Yes,Terminated,Family/Carer Responsibilities,219180,1,0,Moderate SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,2,Mismatch
E100718,515115,Australia,Queensland,Brisbane,Brisbane Branch,Branch,40,35-44,Female,Yes,Sales,Account Executive,3,Masters,3,2023,2,1,2,4,Yes,2,4,4,5,5,5,3,5,151400,27252,18168,1,0,1,No,Active,,196820,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E100782,305643,Australia,Queensland,Brisbane,Brisbane Branch,Branch,31,25-34,Male,No,Sales,Account Executive,3,Doctorate,9,2017,3,5,0,3,Yes,9,2,2,2,3,2,2,2,168000,30240,20160,1,0,1,No,Active,,218400,0,1,Low SDG,Low Performer,Low Satisfaction,Low Wellbeing,Long Promotion Delay,6-10 Years,Sales | Account Executive | Level 3,Potential Retention Risk,Other,Branch,2,Match
E100808,494885,Australia,Queensland,Brisbane,Brisbane Branch,Branch,40,35-44,Female,Yes,Sales,Account Executive,3,Masters,11,2015,4,1,8,2,Yes,11,5,5,4,3,5,4,5,167400,30132,20088,1,1,0,Yes,Terminated,Retirement,217620,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,5,Match
E100825,715646,Australia,Queensland,Brisbane,Brisbane Branch,Branch,34,25-34,Male,No,Sales,Account Executive,3,Masters,5,2021,5,0,5,1,No,8,4,3,2,5,2,3,3,165500,29790,19860,1,0,1,No,Active,,215150,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
E100987,425238,Australia,Queensland,Brisbane,Brisbane Branch,Branch,37,35-44,Male,No,Sales,Account Executive,3,Associate Degree,16,2010,16,0,12,1,Yes,3,5,4,4,5,3,3,5,149200,26856,17904,1,0,1,No,Active,,193960,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E101248,665957,Australia,Queensland,Brisbane,Brisbane Branch,Branch,38,35-44,Male,No,Sales,Account Executive,3,Bachelors,3,2023,3,0,0,5,Yes,7,1,4,3,3,2,5,2,143200,25776,17184,1,0,1,No,Active,,186160,0,1,Low SDG,High Performer,Low Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,High Performer with Low Satisfaction,Branch,2,Match
E101550,369956,Australia,Queensland,Brisbane,Brisbane Branch,Branch,23,22-24,Male,Yes,Sales,Account Executive,3,Doctorate,2,2024,1,0,2,3,Yes,3,4,5,5,4,3,2,3,159600,28728,19152,1,0,1,No,Active,,207480,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E101701,691060,Australia,Queensland,Brisbane,Brisbane Branch,Branch,44,35-44,Male,No,Sales,Account Executive,3,Doctorate,15,2011,0,1,1,6,No,13,4,4,4,3,3,3,4,218400,39312,26208,1,0,1,No,Active,,283920,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E101803,750032,Australia,Queensland,Brisbane,Brisbane Branch,Branch,39,35-44,Male,No,Sales,Account Executive,3,Masters,18,2008,5,9,6,5,Yes,3,4,5,5,4,4,3,4,186300,33534,22356,1,0,1,No,Active,,242190,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E101865,497004,Australia,Queensland,Brisbane,Brisbane Branch,Branch,31,25-34,Male,No,Sales,Account Executive,3,Masters,4,2022,2,2,3,2,Yes,4,4,3,4,5,3,3,4,161400,29052,19368,1,0,1,No,Active,,209820,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,4-5 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E101933,844708,Australia,Queensland,Brisbane,Brisbane Branch,Branch,47,45-54,Male,Yes,Sales,Account Executive,3,Masters,14,2012,3,3,6,2,No,2,4,3,4,4,3,3,3,149500,26910,17940,1,0,1,No,Active,,194350,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E102036,998408,Australia,Queensland,Brisbane,Brisbane Branch,Branch,56,55-65,Female,Yes,Sales,Account Executive,3,Doctorate,12,2014,12,0,10,3,No,10,3,5,3,5,5,3,5,192900,34722,23148,1,1,0,Yes,Terminated,Family/Carer Responsibilities,250770,1,0,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Mismatch
E102077,656970,Australia,Queensland,Brisbane,Brisbane Branch,Branch,45,45-54,Female,No,Sales,Account Executive,3,Masters,2,2024,1,1,1,3,No,9,3,4,1,5,3,4,3,125800,22644,15096,1,0,1,No,Active,,163540,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
E102143,549748,Australia,Queensland,Brisbane,Brisbane Branch,Branch,57,55-65,Male,No,Sales,Account Executive,3,Masters,8,2018,0,7,8,1,Yes,7,4,4,3,5,2,2,3,162800,29304,19536,1,0,1,No,Active,,211640,0,1,Moderate SDG,Low Performer,Low Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Sales | Account Executive | Level 3,Potential Retention Risk,Other,Branch,3,Match
E102347,605177,Australia,Queensland,Brisbane,Brisbane Branch,Branch,46,45-54,Male,No,Sales,Account Executive,3,Associate Degree,13,2013,9,0,1,2,Yes,12,2,3,4,3,3,2,2,141100,25398,16932,1,0,1,No,Active,,183430,0,1,Low SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Mismatch
E102549,224923,Australia,Queensland,Brisbane,Brisbane Branch,Branch,35,35-44,Female,No,Sales,Account Executive,3,Doctorate,9,2017,6,1,3,2,Yes,12,3,1,2,4,2,5,1,147500,26550,17700,1,1,0,Yes,Terminated,Family/Carer Responsibilities,191750,1,0,Low SDG,High Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,High Performer with Low Satisfaction,Branch,2,Mismatch
E102645,809940,Australia,Queensland,Brisbane,Brisbane Branch,Branch,48,45-54,Male,No,Sales,Account Executive,3,Masters,1,2025,1,0,0,0,No,9,4,4,4,5,3,1,4,169100,30438,20292,1,0,1,No,Active,,219830,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E102702,244526,Australia,Queensland,Brisbane,Brisbane Branch,Branch,49,45-54,Male,No,Sales,Account Executive,3,Associate Degree,24,2002,0,1,2,6,Yes,8,3,4,4,4,3,2,3,171800,30924,20616,1,0,1,No,Active,,223340,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
E102765,748182,Australia,Queensland,Brisbane,Brisbane Branch,Branch,23,22-24,Male,No,Sales,Account Executive,3,Masters,2,2024,1,1,0,5,Yes,4,4,4,4,4,3,4,4,164700,29646,19764,1,0,1,No,Active,,214110,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E102970,355848,Australia,Queensland,Brisbane,Brisbane Branch,Branch,46,45-54,Female,No,Sales,Account Executive,3,Doctorate,8,2018,8,0,5,3,Yes,8,2,5,3,5,3,4,3,189400,34092,22728,1,0,1,No,Active,,246220,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
E103130,306031,Australia,Queensland,Brisbane,Brisbane Branch,Branch,50,45-54,Female,No,Sales,Account Executive,3,Bachelors,0,2026,0,0,0,4,Yes,9,3,4,2,5,3,5,4,101100,18198,12132,1,0,1,No,Active,,131430,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Mismatch
E103153,625058,Australia,Queensland,Brisbane,Brisbane Branch,Branch,62,55-65,Male,No,Sales,Account Executive,3,Bachelors,2,2024,0,0,2,4,No,7,4,4,5,4,3,1,4,173000,31140,20760,1,0,1,No,Active,,224900,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E103168,409167,Australia,Queensland,Brisbane,Brisbane Branch,Branch,62,55-65,Male,No,Sales,Account Executive,3,Masters,24,2002,6,2,20,3,Yes,5,5,3,3,5,4,3,4,210300,37854,25236,1,0,1,No,Active,,273390,0,1,High SDG,Moderate Performer,High Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E103241,836578,Australia,Queensland,Brisbane,Brisbane Branch,Branch,60,55-65,Male,No,Sales,Account Executive,3,Masters,16,2010,13,0,0,3,No,5,3,3,2,3,3,5,3,207200,37296,24864,1,0,1,No,Active,,269360,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
E103296,935953,Australia,Queensland,Brisbane,Brisbane Branch,Branch,39,35-44,Male,No,Sales,Account Executive,3,Doctorate,10,2016,1,9,6,3,No,6,5,3,3,4,3,3,4,197100,35478,23652,1,0,1,No,Active,,256230,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,6-10 Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,4,Match
E103365,591542,Australia,Queensland,Brisbane,Brisbane Branch,Branch,41,35-44,Female,No,Sales,Account Executive,3,Masters,18,2008,5,8,3,3,Yes,4,4,2,3,2,3,5,3,160100,28818,19212,1,1,0,Yes,Terminated,Family/Carer Responsibilities,208130,1,0,Moderate SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,10+ Years,Sales | Account Executive | Level 3,Lower Observable Risk,Other,Branch,3,Match
