employee_id,active_employee,department,job_role,gender,office_site,age_band,atsi_identification,employee_status,career_metric,career_years,career_year_band
E100381,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,2,2-3
E100643,0,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Terminated,Years in Current Role,0,0-1
E100745,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,8,6-10
E100834,1,Operations,Operations Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E100855,0,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,5,4-5
E100943,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years in Current Role,11,10+
E101448,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,2,2-3
E101534,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,Yes,Active,Years in Current Role,3,2-3
E101537,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E101903,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E102049,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years in Current Role,5,4-5
E102097,1,Operations,Operations Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E102139,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,1,0-1
E102144,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,10,6-10
E102281,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,No,Active,Years in Current Role,1,0-1
E102372,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,3,2-3
E102390,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,Yes,Active,Years in Current Role,3,2-3
E102485,0,Operations,Operations Manager,Female,Adelaide Branch,55-65,Yes,Terminated,Years in Current Role,5,4-5
E102525,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,2,2-3
E102607,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,2,2-3
E102785,0,Operations,Operations Manager,Female,Adelaide Branch,55-65,No,Terminated,Years in Current Role,5,4-5
E102946,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E102963,0,Operations,Operations Manager,Female,Adelaide Branch,45-54,Yes,Terminated,Years in Current Role,4,4-5
E103163,1,Operations,Operations Manager,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,0,0-1
E103432,1,Operations,Operations Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,22,10+
E103622,1,Operations,Operations Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,1,0-1
E103643,1,Operations,Operations Manager,Female,Adelaide Branch,25-34,Yes,Active,Years in Current Role,7,6-10
E103667,0,Operations,Operations Manager,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,3,2-3
E103782,1,Operations,Operations Manager,Female,Adelaide Branch,22-24,No,Active,Years in Current Role,0,0-1
E103841,1,Operations,Operations Manager,Female,Adelaide Branch,35-44,Yes,Active,Years in Current Role,14,10+
E100041,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,4,4-5
E100336,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,0,0-1
E100714,1,Sales,Sales Representative,Male,Adelaide Branch,22-24,No,Active,Years in Current Role,1,0-1
E100979,0,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,4,4-5
E101036,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Terminated,Years in Current Role,2,2-3
E101044,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E101191,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E101277,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,1,0-1
E101284,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,1,0-1
E101364,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,Yes,Active,Years in Current Role,2,2-3
E101366,1,Sales,Sales Representative,Male,Adelaide Branch,22-24,No,Active,Years in Current Role,0,0-1
E101560,0,Sales,Sales Representative,Female,Adelaide Branch,55-65,No,Terminated,Years in Current Role,1,0-1
E101692,1,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Active,Years in Current Role,12,10+
E101749,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,3,2-3
E101975,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,Yes,Active,Years in Current Role,2,2-3
E102048,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,No,Active,Years in Current Role,10,6-10
E102192,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,7,6-10
E102286,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,7,6-10
E102432,0,Sales,Sales Representative,Female,Adelaide Branch,55-65,No,Terminated,Years in Current Role,3,2-3
E102574,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E102699,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,5,4-5
E102704,0,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,2,2-3
E102931,0,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Terminated,Years in Current Role,3,2-3
E103039,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,3,2-3
E103103,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E103114,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,4,4-5
E103120,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,No,Terminated,Years in Current Role,2,2-3
E103150,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,Yes,Active,Years in Current Role,5,4-5
E103197,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,5,4-5
E103248,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,8,6-10
E103340,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,2,2-3
E103478,1,Sales,Sales Representative,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E103510,1,Sales,Sales Representative,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,0,0-1
E103547,0,Sales,Sales Representative,Female,Adelaide Branch,45-54,Yes,Terminated,Years in Current Role,2,2-3
E103614,1,Sales,Sales Representative,Male,Adelaide Branch,45-54,Yes,Active,Years in Current Role,0,0-1
E103674,1,Sales,Sales Representative,Female,Adelaide Branch,25-34,No,Active,Years in Current Role,6,6-10
E103790,1,Sales,Sales Representative,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,3,2-3
E100032,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,7,6-10
E100121,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,4,4-5
E100335,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,3,2-3
E100369,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,0,0-1
E100372,0,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Terminated,Years in Current Role,5,4-5
E100674,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,1,0-1
E100807,0,Sales,Account Executive,Female,Adelaide Branch,35-44,Yes,Terminated,Years in Current Role,0,0-1
E101051,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,7,6-10
E101094,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E101116,0,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,7,6-10
E101258,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E101457,1,Sales,Account Executive,Male,Adelaide Branch,25-34,Yes,Active,Years in Current Role,4,4-5
E101507,0,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Terminated,Years in Current Role,0,0-1
E101702,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,2,2-3
E102103,1,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E102218,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,11,10+
E102370,0,Sales,Account Executive,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,2,2-3
E102523,1,Sales,Account Executive,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,4,4-5
E102553,0,Sales,Account Executive,Female,Adelaide Branch,25-34,No,Terminated,Years in Current Role,12,10+
E102695,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,3,2-3
E102842,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years in Current Role,2,2-3
E102936,0,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,12,10+
E103079,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,2,2-3
E103222,0,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Terminated,Years in Current Role,1,0-1
E103408,1,Sales,Account Executive,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,1,0-1
E103418,0,Sales,Account Executive,Male,Adelaide Branch,55-65,Yes,Terminated,Years in Current Role,0,0-1
E103573,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years in Current Role,10,6-10
E103602,1,Sales,Account Executive,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,4,4-5
E103615,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,9,6-10
E103632,1,Sales,Account Executive,Female,Adelaide Branch,45-54,No,Active,Years in Current Role,0,0-1
E103808,1,Sales,Account Executive,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E100127,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E100145,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,5,4-5
E100162,1,Sales,Regional Sales Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,7,6-10
E100271,0,Sales,Regional Sales Manager,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,0,0-1
E100272,1,Sales,Regional Sales Manager,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,0,0-1
E100341,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,3,2-3
E100350,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E100361,0,Sales,Regional Sales Manager,Male,Adelaide Branch,25-34,No,Terminated,Years in Current Role,0,0-1
E100408,0,Sales,Regional Sales Manager,Female,Adelaide Branch,55-65,No,Terminated,Years in Current Role,3,2-3
E100687,1,Sales,Regional Sales Manager,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E100735,1,Sales,Regional Sales Manager,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,3,2-3
E100920,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,3,2-3
E101057,1,Sales,Regional Sales Manager,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,1,0-1
E101080,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,3,2-3
E101232,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,6,6-10
E101546,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,0,0-1
E101582,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,3,2-3
E101905,1,Sales,Regional Sales Manager,Female,Adelaide Branch,45-54,No,Active,Years in Current Role,0,0-1
E102123,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,0,0-1
E102530,1,Sales,Regional Sales Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,6,6-10
E102536,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,1,0-1
E102654,0,Sales,Regional Sales Manager,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,1,0-1
E102846,0,Sales,Regional Sales Manager,Male,Adelaide Branch,55-65,No,Terminated,Years in Current Role,6,6-10
E102887,1,Sales,Regional Sales Manager,Female,Adelaide Branch,45-54,No,Active,Years in Current Role,4,4-5
E102918,1,Sales,Regional Sales Manager,Female,Adelaide Branch,22-24,Yes,Active,Years in Current Role,3,2-3
E102929,1,Sales,Regional Sales Manager,Female,Adelaide Branch,55-65,No,Active,Years in Current Role,10,6-10
E102982,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,Yes,Active,Years in Current Role,6,6-10
E103012,1,Sales,Regional Sales Manager,Female,Adelaide Branch,55-65,No,Active,Years in Current Role,4,4-5
E103140,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,11,10+
E103218,0,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,3,2-3
E103311,1,Sales,Regional Sales Manager,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,0,0-1
E103439,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,4,4-5
E103448,0,Sales,Regional Sales Manager,Male,Adelaide Branch,55-65,No,Terminated,Years in Current Role,12,10+
E103469,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,7,6-10
E103641,0,Sales,Regional Sales Manager,Female,Adelaide Branch,25-34,No,Terminated,Years in Current Role,1,0-1
E103648,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,7,6-10
E103653,1,Sales,Regional Sales Manager,Male,Adelaide Branch,35-44,Yes,Active,Years in Current Role,0,0-1
E103659,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,2,2-3
E103780,1,Sales,Regional Sales Manager,Male,Adelaide Branch,45-54,No,Active,Years in Current Role,2,2-3
E100388,0,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,55-65,No,Terminated,Years in Current Role,2,2-3
E100708,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,4,4-5
E100822,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,Yes,Active,Years in Current Role,2,2-3
E100851,0,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,25-34,Yes,Terminated,Years in Current Role,0,0-1
E101131,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
E101289,0,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,25-34,Yes,Terminated,Years in Current Role,1,0-1
E101869,0,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,35-44,No,Terminated,Years in Current Role,0,0-1
E101909,0,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,6,6-10
E102342,0,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,No,Terminated,Years in Current Role,1,0-1
E102649,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,7,6-10
E102754,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,0,0-1
E102810,1,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,35-44,No,Active,Years in Current Role,5,4-5
E102863,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,25-34,No,Active,Years in Current Role,5,4-5
E103533,1,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,45-54,Yes,Active,Years in Current Role,1,0-1
E103550,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,7,6-10
E103716,1,Sustainability & Community,Community Partnerships Advisor,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,8,6-10
E103858,0,Sustainability & Community,Community Partnerships Advisor,Female,Adelaide Branch,45-54,No,Terminated,Years in Current Role,0,0-1
E100484,0,Sustainability & Community,Sustainability Analyst,Female,Adelaide Branch,35-44,Yes,Terminated,Years in Current Role,8,6-10
E100537,1,Sustainability & Community,Sustainability Analyst,Male,Adelaide Branch,55-65,No,Active,Years in Current Role,5,4-5
E100546,1,Sustainability & Community,Sustainability Analyst,Male,Adelaide Branch,35-44,No,Active,Years in Current Role,1,0-1
